customer_id,lifetime,recency,avg_purchase_interval,frequency,number_products,nunique_products,avg_basket_size,purchase_count,charge_back_count,return_rate,avg_unt_price,avg_order_value,gross_revenue,cluster
17572.0,373.0,71.0,93.25,0.010723860589812333,12.0,7.0,23.75,4,0.0,0.0,3.158333333333333,56.68750000000001,226.75000000000003,Outs
14078.0,373.0,101.0,62.166666666666664,0.0160857908847185,65.0,46.0,51.666666666666664,6,0.0,0.0,2.6804615384615382,174.89499999999998,1049.37,Medians
14001.0,373.0,45.0,124.33333333333333,0.00804289544235925,39.0,34.0,320.6666666666667,3,0.0,0.0,3.536153846153846,681.0266666666668,2043.0800000000002,Medians
12662.0,373.0,0.0,31.083333333333332,0.032171581769437,220.0,128.0,168.58333333333334,12,1.0,0.08333333333333333,2.5340454545454545,292.59000000000003,3511.0800000000004,Insiders
15525.0,373.0,2.0,93.25,0.010723860589812333,177.0,132.0,103.0,4,1.0,0.25,2.7114689265536724,202.13,808.52,Loyals
14237.0,373.0,373.0,373.0,0.002680965147453083,9.0,9.0,38.0,1,0.0,0.0,7.122222222222222,161.0,161.0,Outs
17905.0,373.0,71.0,93.25,0.010723860589812333,34.0,33.0,101.75,4,0.0,0.0,3.793823529411765,200.06,800.24,Medians
15485.0,373.0,30.0,124.33333333333333,0.00804289544235925,86.0,59.0,435.3333333333333,3,0.0,0.0,3.181627906976744,858.3333333333334,2575.0,Potencials
12433.0,373.0,0.0,53.285714285714285,0.01876675603217158,420.0,219.0,1581.5714285714287,7,0.0,0.0,2.1927380952380955,1910.8385714285716,13375.87,Insiders
16955.0,373.0,184.0,74.6,0.013404825737265416,25.0,18.0,49.2,5,1.0,0.2,4.1983999999999995,98.734,493.66999999999996,Outs
15350.0,373.0,373.0,373.0,0.002680965147453083,5.0,5.0,51.0,1,0.0,0.0,2.6700000000000004,115.65,115.65,Outs
15605.0,373.0,36.0,74.6,0.013404825737265416,67.0,61.0,88.2,5,0.0,0.0,4.588358208955224,239.64600000000002,1198.23,Medians
18144.0,373.0,7.0,31.083333333333332,0.032171581769437,43.0,27.0,111.91666666666667,12,0.0,0.0,4.43046511627907,240.72916666666666,2888.75,Medians
15922.0,373.0,373.0,186.5,0.005361930294906166,11.0,11.0,68.0,2,1.0,0.5,4.409090909090909,181.8,363.6,Absentings
14594.0,373.0,7.0,186.5,0.005361930294906166,53.0,48.0,92.5,2,0.0,0.0,3.3492452830188677,189.915,379.83,Medians
15165.0,373.0,373.0,373.0,0.002680965147453083,27.0,27.0,160.0,1,0.0,0.0,4.987037037037037,487.75,487.75,Medians
14911.0,373.0,1.0,1.5349794238683128,0.6514745308310992,5673.0,1786.0,316.5884773662551,243,44.0,0.18106995884773663,4.0210435395734185,547.3544444444444,133007.13,Insiders
16456.0,373.0,99.0,74.6,0.013404825737265416,111.0,80.0,229.6,5,0.0,0.0,2.1282882882882883,431.674,2158.37,Loyals
17346.0,373.0,3.0,23.3125,0.04289544235924933,500.0,299.0,102.4375,16,1.0,0.0625,2.39966,163.22375,2611.58,Insiders
17643.0,373.0,373.0,373.0,0.002680965147453083,8.0,8.0,71.0,1,0.0,0.0,4.01875,101.55,101.55,Outs
17841.0,373.0,1.0,2.2071005917159763,0.45308310991957107,7838.0,1322.0,135.20710059171597,169,45.0,0.26627218934911245,2.530529471804032,238.65810650887573,40333.22,Insiders
17873.0,373.0,80.0,62.166666666666664,0.0160857908847185,43.0,23.0,166.33333333333334,6,1.0,0.16666666666666666,1.79046511627907,272.4966666666667,1634.9800000000002,Medians
13093.0,373.0,275.0,28.692307692307693,0.03485254691689008,159.0,97.0,303.3076923076923,13,5.0,0.38461538461538464,3.273647798742138,595.4976923076923,7741.47,Loyals
12921.0,373.0,9.0,7.46,0.13404825737265416,720.0,233.0,189.08,50,13.0,0.26,2.3401944444444447,327.7948,16389.74,Insiders
13468.0,373.0,1.0,9.097560975609756,0.10991957104557641,302.0,184.0,62.951219512195124,41,4.0,0.0975609756097561,4.103245033112583,137.96951219512195,5656.75,Insiders
17760.0,373.0,21.0,186.5,0.005361930294906166,25.0,25.0,119.5,2,0.0,0.0,2.2716,143.795,287.59,Outs
16928.0,373.0,80.0,19.63157894736842,0.05093833780160858,208.0,68.0,110.15789473684211,19,2.0,0.10526315789473684,1.86625,145.9763157894737,2773.55,Insiders
16048.0,373.0,373.0,124.33333333333333,0.00804289544235925,8.0,8.0,47.666666666666664,3,1.0,0.3333333333333333,1.62125,81.23,243.69,Outs
16274.0,373.0,373.0,373.0,0.002680965147453083,65.0,63.0,153.0,1,0.0,0.0,4.098461538461538,337.75,337.75,Medians
14496.0,373.0,311.0,186.5,0.005361930294906166,19.0,16.0,79.5,2,0.0,0.0,5.65421052631579,269.40500000000003,538.8100000000001,Absentings
14696.0,373.0,4.0,41.44444444444444,0.024128686327077747,130.0,117.0,180.66666666666666,9,2.0,0.2222222222222222,2.4591538461538462,230.10777777777776,2070.97,Loyals
16539.0,373.0,2.0,93.25,0.010723860589812333,45.0,36.0,119.25,4,0.0,0.0,3.893333333333333,347.2025,1388.81,Medians
17025.0,373.0,60.0,124.33333333333333,0.00804289544235925,9.0,8.0,78.33333333333333,3,0.0,0.0,2.006666666666667,119.25666666666666,357.77,Outs
13777.0,373.0,0.0,9.325,0.10723860589812333,197.0,36.0,320.175,40,7.0,0.175,2.269137055837563,643.9525,25758.1,Insiders
17690.0,373.0,30.0,23.3125,0.04289544235924933,256.0,186.0,110.4375,16,1.0,0.0625,5.7077734375,296.778125,4748.45,Insiders
12947.0,373.0,143.0,33.90909090909091,0.029490616621983913,97.0,83.0,105.18181818181819,11,5.0,0.45454545454545453,3.270309278350515,127.93545454545455,1407.29,Potencials
17460.0,373.0,94.0,46.625,0.021447721179624665,29.0,18.0,22.0,8,2.0,0.25,4.310689655172414,56.57875000000001,452.63000000000005,Absentings
18229.0,373.0,11.0,18.65,0.05361930294906166,164.0,66.0,124.4,20,0.0,0.0,4.626585365853659,363.845,7276.900000000001,Loyals
14142.0,373.0,373.0,373.0,0.002680965147453083,22.0,22.0,313.0,1,0.0,0.0,1.7704545454545455,311.81,311.81,Absentings
17069.0,373.0,28.0,28.692307692307693,0.03485254691689008,143.0,111.0,114.0,13,4.0,0.3076923076923077,2.8552447552447555,204.24769230769232,2655.2200000000003,Loyals
13065.0,373.0,373.0,373.0,0.002680965147453083,14.0,14.0,74.0,1,0.0,0.0,5.222142857142857,205.86,205.86,Absentings
14606.0,373.0,1.0,2.9603174603174605,0.3378016085790885,2698.0,817.0,47.38095238095238,126,35.0,0.2777777777777778,2.8042068198665677,91.92142857142858,11582.1,Insiders
16835.0,373.0,128.0,186.5,0.005361930294906166,10.0,10.0,30.5,2,0.0,0.0,4.297,90.425,180.85,Outs
15235.0,373.0,217.0,31.083333333333332,0.032171581769437,143.0,132.0,110.33333333333333,12,0.0,0.0,2.9905594405594402,187.29250000000002,2247.51,Loyals
13576.0,373.0,10.0,18.65,0.05361930294906166,126.0,78.0,132.0,20,2.0,0.1,3.223492063492064,335.165,6703.3,Loyals
18011.0,373.0,373.0,373.0,0.002680965147453083,28.0,28.0,71.0,1,0.0,0.0,2.3610714285714285,102.78999999999999,102.78999999999999,Absentings
13090.0,372.0,8.0,21.88235294117647,0.0456989247311828,154.0,97.0,129.0,17,4.0,0.23529411764705882,4.466558441558441,510.25823529411764,8674.39,Loyals
15694.0,372.0,0.0,26.571428571428573,0.03763440860215054,77.0,41.0,118.85714285714286,14,1.0,0.07142857142857142,4.577142857142857,457.7571428571428,6408.599999999999,Potencials
14741.0,372.0,11.0,62.0,0.016129032258064516,59.0,35.0,140.16666666666666,6,0.0,0.0,2.6030508474576273,233.39,1400.34,Medians
13715.0,372.0,281.0,46.5,0.021505376344086023,105.0,89.0,69.375,8,3.0,0.375,2.284761904761905,131.74249999999998,1053.9399999999998,Potencials
17732.0,372.0,372.0,372.0,0.002688172043010753,18.0,18.0,93.0,1,0.0,0.0,4.9494444444444445,303.97,303.97,Absentings
12855.0,372.0,372.0,372.0,0.002688172043010753,3.0,3.0,30.0,1,0.0,0.0,1.55,38.1,38.1,Outs
15752.0,372.0,39.0,46.5,0.021505376344086023,411.0,236.0,246.625,8,1.0,0.125,1.752676399026764,328.61625000000004,2628.9300000000003,Insiders
17855.0,372.0,372.0,372.0,0.002688172043010753,17.0,17.0,197.0,1,0.0,0.0,1.7658823529411765,208.97,208.97,Absentings
14047.0,372.0,8.0,53.142857142857146,0.01881720430107527,32.0,22.0,53.857142857142854,7,2.0,0.2857142857142857,4.8353125,184.2871428571429,1290.0100000000002,Medians
17925.0,372.0,372.0,372.0,0.002688172043010753,1.0,1.0,72.0,1,0.0,0.0,3.39,244.08,244.08,Absentings
13941.0,372.0,21.0,53.142857142857146,0.01881720430107527,45.0,24.0,329.57142857142856,7,2.0,0.2857142857142857,3.8584444444444443,701.7728571428571,4912.41,Medians
17017.0,372.0,2.0,13.777777777777779,0.07258064516129033,252.0,88.0,244.92592592592592,27,7.0,0.25925925925925924,1.6860714285714284,317.5596296296296,8574.11,Insiders
14135.0,372.0,1.0,24.8,0.04032258064516129,134.0,95.0,256.6666666666667,15,0.0,0.0,2.472462686567164,312.68733333333336,4690.31,Loyals
13108.0,372.0,372.0,372.0,0.002688172043010753,10.0,10.0,298.0,1,0.0,0.0,1.752,350.06,350.06,Waitings
15601.0,372.0,11.0,21.88235294117647,0.0456989247311828,410.0,230.0,292.8235294117647,17,3.0,0.17647058823529413,2.6858536585365855,396.7858823529412,6745.360000000001,Insiders
13418.0,372.0,11.0,16.17391304347826,0.06182795698924731,304.0,223.0,166.91304347826087,23,5.0,0.21739130434782608,2.9381578947368423,254.1495652173913,5845.4400000000005,Insiders
15658.0,372.0,190.0,46.5,0.021505376344086023,48.0,40.0,29.0,8,3.0,0.375,6.244791666666667,119.86250000000001,958.9000000000001,Medians
14388.0,372.0,10.0,37.2,0.026881720430107527,186.0,124.0,193.3,10,2.0,0.2,2.7180645161290324,317.204,3172.04,Loyals
14901.0,372.0,11.0,37.2,0.026881720430107527,96.0,73.0,65.9,10,1.0,0.1,3.1441666666666666,141.499,1414.99,Potencials
18041.0,372.0,11.0,16.90909090909091,0.05913978494623656,472.0,285.0,173.1818181818182,22,1.0,0.045454545454545456,1.968156779661017,189.14272727272729,4161.14,Insiders
15955.0,372.0,24.0,23.25,0.043010752688172046,183.0,137.0,132.75,16,2.0,0.125,2.833169398907104,274.363125,4389.81,Loyals
15070.0,372.0,372.0,372.0,0.002688172043010753,1.0,1.0,36.0,1,0.0,0.0,2.95,106.2,106.2,Outs
16244.0,372.0,211.0,186.0,0.005376344086021506,91.0,88.0,427.5,2,0.0,0.0,2.567252747252747,761.375,1522.75,Potencials
15111.0,372.0,29.0,124.0,0.008064516129032258,84.0,70.0,236.66666666666666,3,0.0,0.0,3.682380952380952,522.4933333333333,1567.48,Potencials
14390.0,372.0,10.0,28.615384615384617,0.03494623655913978,286.0,135.0,163.46153846153845,13,4.0,0.3076923076923077,3.07986013986014,353.26692307692304,4592.469999999999,Insiders
15260.0,372.0,100.0,46.5,0.021505376344086023,77.0,62.0,107.625,8,1.0,0.125,3.4683116883116885,222.59625,1780.77,Potencials
13305.0,372.0,4.0,37.2,0.026881720430107527,81.0,50.0,123.2,10,0.0,0.0,3.3620987654320986,200.08599999999998,2000.86,Potencials
14491.0,372.0,175.0,186.0,0.005376344086021506,17.0,17.0,69.5,2,0.0,0.0,4.54235294117647,170.465,340.93,Outs
14060.0,372.0,4.0,18.6,0.053763440860215055,202.0,86.0,268.7,20,1.0,0.05,1.4406930693069306,306.769,6135.38,Insiders
15923.0,372.0,372.0,372.0,0.002688172043010753,21.0,21.0,122.0,1,0.0,0.0,2.814761904761905,127.08,127.08,Outs
16752.0,372.0,372.0,372.0,0.002688172043010753,9.0,9.0,54.0,1,0.0,0.0,13.594444444444443,207.5,207.5,Absentings
17287.0,372.0,26.0,53.142857142857146,0.01881720430107527,124.0,88.0,79.85714285714286,7,0.0,0.0,3.17258064516129,152.01571428571427,1064.11,Loyals
15363.0,372.0,372.0,186.0,0.005376344086021506,16.0,16.0,71.5,2,1.0,0.5,2.9875000000000003,159.025,318.05,Outs
12915.0,372.0,148.0,186.0,0.005376344086021506,22.0,19.0,46.5,2,0.0,0.0,6.788636363636363,181.825,363.65,Absentings
15544.0,372.0,9.0,33.81818181818182,0.02956989247311828,259.0,122.0,282.27272727272725,11,2.0,0.18181818181818182,1.5977992277992277,322.04636363636365,3542.51,Insiders
15738.0,372.0,18.0,19.57894736842105,0.051075268817204304,173.0,46.0,156.1578947368421,19,3.0,0.15789473684210525,2.12121387283237,252.0405263157895,4788.77,Loyals
17381.0,372.0,8.0,12.4,0.08064516129032258,109.0,40.0,854.8666666666667,30,1.0,0.03333333333333333,1.3353211009174313,675.7476666666666,20272.43,Loyals
15827.0,372.0,73.0,18.6,0.053763440860215055,115.0,72.0,42.15,20,6.0,0.3,4.353130434782609,82.427,1648.5400000000002,Loyals
14180.0,372.0,10.0,12.0,0.08333333333333333,240.0,112.0,22.903225806451612,31,6.0,0.1935483870967742,9.311208333333333,149.70225806451614,4640.77,Insiders
13117.0,372.0,21.0,46.5,0.021505376344086023,76.0,66.0,118.125,8,0.0,0.0,2.4343421052631578,123.11375,984.91,Potencials
16916.0,372.0,23.0,186.0,0.005376344086021506,143.0,129.0,220.0,2,0.0,0.0,2.22041958041958,288.13,576.26,Loyals
17964.0,372.0,31.0,186.0,0.005376344086021506,104.0,84.0,150.5,2,0.0,0.0,2.680192307692308,235.85,471.7,Potencials
14466.0,372.0,29.0,53.142857142857146,0.01881720430107527,72.0,35.0,143.71428571428572,7,0.0,0.0,3.7937499999999997,324.62857142857143,2272.4,Medians
17235.0,372.0,25.0,186.0,0.005376344086021506,29.0,24.0,112.0,2,0.0,0.0,3.179310344827586,275.03,550.06,Absentings
16510.0,372.0,372.0,372.0,0.002688172043010753,13.0,13.0,92.0,1,0.0,0.0,5.346153846153846,248.1,248.1,Absentings
17802.0,372.0,82.0,93.0,0.010752688172043012,140.0,102.0,185.75,4,1.0,0.25,2.2339285714285713,312.96,1251.84,Loyals
15107.0,372.0,311.0,46.5,0.021505376344086023,16.0,12.0,20.25,8,2.0,0.25,5.584375,32.5,260.0,Outs
17976.0,372.0,372.0,372.0,0.002688172043010753,65.0,56.0,106.0,1,0.0,0.0,3.532,353.19,353.19,Medians
14449.0,372.0,18.0,93.0,0.010752688172043012,258.0,201.0,189.25,4,0.0,0.0,1.6575968992248062,226.775,907.1,Insiders
16781.0,372.0,372.0,186.0,0.005376344086021506,17.0,17.0,55.5,2,1.0,0.5,5.008823529411765,147.325,294.65,Outs
13491.0,372.0,51.0,37.2,0.026881720430107527,86.0,73.0,90.3,10,0.0,0.0,3.372093023255814,121.582,1215.82,Potencials
16186.0,372.0,22.0,28.615384615384617,0.03494623655913978,218.0,87.0,231.3846153846154,13,1.0,0.07692307692307693,1.8390366972477066,307.0723076923077,3991.94,Insiders
17685.0,372.0,16.0,53.142857142857146,0.01881720430107527,130.0,88.0,279.42857142857144,7,0.0,0.0,2.000923076923077,455.9328571428572,3191.53,Loyals
17581.0,372.0,0.0,12.0,0.08333333333333333,440.0,229.0,189.06451612903226,31,6.0,0.1935483870967742,3.117909090909091,346.3261290322581,10736.11,Insiders
15732.0,372.0,212.0,186.0,0.005376344086021506,14.0,13.0,107.5,2,0.0,0.0,1.8907142857142856,147.06,294.12,Outs
13138.0,372.0,22.0,62.0,0.016129032258064516,63.0,31.0,78.83333333333333,6,0.0,0.0,2.8215873015873014,160.39833333333334,962.39,Medians
17567.0,372.0,7.0,37.2,0.026881720430107527,165.0,110.0,242.8,10,2.0,0.2,2.3494545454545457,401.256,4012.5599999999995,Loyals
15061.0,372.0,3.0,6.888888888888889,0.14516129032258066,403.0,70.0,530.3333333333334,54,6.0,0.1111111111111111,2.5737468982630274,1004.6359259259259,54250.34,Insiders
16203.0,372.0,58.0,74.4,0.013440860215053764,35.0,27.0,52.2,5,1.0,0.2,2.875714285714286,117.83,589.15,Medians
15640.0,372.0,4.0,21.88235294117647,0.0456989247311828,484.0,240.0,386.5882352941176,17,2.0,0.11764705882352941,2.7894628099173553,731.3729411764706,12433.34,Insiders
15574.0,372.0,177.0,93.0,0.010752688172043012,168.0,131.0,87.25,4,0.0,0.0,2.5163690476190474,175.5625,702.25,Loyals
16770.0,372.0,57.0,62.0,0.016129032258064516,145.0,116.0,75.33333333333333,6,1.0,0.16666666666666666,2.2877241379310345,124.14999999999999,744.9,Loyals
17838.0,372.0,26.0,62.0,0.016129032258064516,121.0,96.0,236.83333333333334,6,1.0,0.16666666666666666,3.797685950413223,385.45000000000005,2312.7000000000003,Loyals
17228.0,372.0,15.0,46.5,0.021505376344086023,208.0,140.0,191.5,8,0.0,0.0,1.7266346153846153,238.26125,1906.09,Insiders
14829.0,372.0,29.0,62.0,0.016129032258064516,42.0,39.0,69.0,6,2.0,0.3333333333333333,2.1797619047619046,107.44166666666666,644.65,Medians
17412.0,372.0,2.0,53.142857142857146,0.01881720430107527,66.0,48.0,105.42857142857143,7,0.0,0.0,2.721060606060606,179.72285714285712,1258.06,Medians
14031.0,372.0,7.0,16.90909090909091,0.05913978494623656,250.0,119.0,244.13636363636363,22,3.0,0.13636363636363635,4.32708,668.1322727272727,14698.91,Insiders
14775.0,372.0,58.0,124.0,0.008064516129032258,60.0,57.0,391.3333333333333,3,0.0,0.0,1.0518333333333334,337.3,1011.9,Medians
12971.0,372.0,3.0,4.2272727272727275,0.23655913978494625,305.0,94.0,104.5909090909091,88,2.0,0.022727272727272728,2.310327868852459,124.24727272727273,10933.76,Insiders
17659.0,372.0,17.0,26.571428571428573,0.03763440860215054,158.0,127.0,106.14285714285714,14,2.0,0.14285714285714285,4.0412025316455695,211.05357142857142,2954.75,Loyals
15299.0,372.0,67.0,53.142857142857146,0.01881720430107527,6.0,6.0,420.2857142857143,7,1.0,0.14285714285714285,3.268333333333333,557.2857142857143,3901.0,Medians
15646.0,372.0,157.0,93.0,0.010752688172043012,35.0,35.0,97.0,4,1.0,0.25,2.914285714285714,106.28500000000001,425.14000000000004,Medians
13402.0,372.0,127.0,186.0,0.005376344086021506,39.0,32.0,239.5,2,0.0,0.0,1.97974358974359,310.615,621.23,Medians
17757.0,372.0,1.0,12.0,0.08333333333333333,740.0,274.0,106.93548387096774,31,1.0,0.03225806451612903,2.747135135135135,180.04967741935485,5581.54,Insiders
13011.0,372.0,372.0,372.0,0.002688172043010753,3.0,3.0,13.0,1,0.0,0.0,4.216666666666667,50.550000000000004,50.550000000000004,Outs
13798.0,372.0,1.0,5.904761904761905,0.1693548387096774,349.0,113.0,373.23809523809524,63,6.0,0.09523809523809523,2.1165329512893982,577.0066666666667,36351.42,Insiders
16754.0,372.0,372.0,372.0,0.002688172043010753,2.0,2.0,4280.0,1,0.0,0.0,0.62,2002.4,2002.4,Loyals
16634.0,372.0,222.0,186.0,0.005376344086021506,9.0,9.0,41.0,2,0.0,0.0,4.5055555555555555,108.95,217.9,Outs
18239.0,372.0,218.0,74.4,0.013440860215053764,88.0,80.0,159.0,5,0.0,0.0,2.871931818181818,312.322,1561.6100000000001,Potencials
14576.0,372.0,372.0,372.0,0.002688172043010753,1.0,1.0,12.0,1,0.0,0.0,2.95,35.400000000000006,35.400000000000006,Outs
13145.0,372.0,39.0,74.4,0.013440860215053764,6.0,5.0,28.4,5,1.0,0.2,51.71,122.954,614.77,Outs
18168.0,372.0,176.0,41.333333333333336,0.024193548387096774,131.0,97.0,65.0,9,3.0,0.3333333333333333,3.2399236641221374,125.96000000000001,1133.64,Loyals
14395.0,372.0,2.0,31.0,0.03225806451612903,350.0,181.0,140.75,12,3.0,0.25,2.787057142857143,289.3258333333333,3471.91,Insiders
14865.0,372.0,7.0,186.0,0.005376344086021506,4.0,4.0,54.0,2,0.0,0.0,0.6525,26.1,52.2,Outs
